sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
C3/C1-C42.2-C3gl-C3gm-C1dl,870110,-0.10243269920011969,0.38692089627946785,0.05452661490461219,-0.006940654994409345,4.597581443451484e-05,-0.03610246006724477,0.04350378830573993,0.07400314033994641,-0.010082423879742227,6.56475152328839e-16,-0.0019759315231798673,0.08150961319710168,-0.01167817358897564,-0.09812070499324796,-0.03132768836986493,-0.07361929509635029,-0.0008556220391388644,-0.005520799402002269,-0.02004737893776704,-0.013135169883008637,0.016398705549622732,-6.865353736718377e-17,-0.03136767390816843,-0.006900492529600968,0.013501510805271049,-0.025662608028062354,-0.02214068768505842,-0.01772155667842637,0.039346405131490646,-0.00039262863581971216,-0.001236906163442624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16/C3-C16b,870119,-0.0007504463822350556,-0.17264647565192395,-0.1942977162061009,-0.2925031413366844,-0.5007839789592049,-0.20786332930394646,-0.013460218049324582,0.002241986230112265,-0.0004941895248592907,-2.2016608621492376e-17,-0.00025144141772206005,-0.0007340022053208806,-0.00466426094552391,-0.016689627301293055,0.01825745127109823,-0.01834599185848135,-0.020114699879878083,-0.0008828646114478626,-0.029355780838038095,0.012246167079429835,0.017068013890945945,2.700853357238085e-16,0.010506788812872076,0.00039287776187475976,0.02149804855634045,-0.02292328218563298,-0.017925582374803437,-0.008010448901392495,-0.005564804422925987,0.0031567473452707656,0.0072612792321655245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3/C21-C3b,869099,-0.4612120331425629,-0.00048173061454886566,0.01577131859832121,0.032297862976116073,0.02255252682735847,0.0004925911912558453,-0.017004517760492797,-0.011524202144523953,-0.010755039154401414,3.7076567624200494e-16,-0.06341574257954757,-0.04386091167595585,0.008240695335081972,0.06873290371287404,0.019291233832883076,0.0003458801192692415,0.016597015772571125,-0.03761898926274408,0.01290484957863817,-0.006439311850069026,0.000833999198646024,2.363321980720086e-16,-0.01005968220723266,-0.0180016655390484,-0.028178487556169234,-0.001163871609786914,0.020675999539791656,-0.0035847661193724152,-0.0009201678779261381,-0.005394628463102533,-0.004856386206521842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1-C1c-C1b-C72k-C42.2-C1br-C1cb,870137,0.39735851152775536,0.42271694200565296,0.020989446891800587,-0.14257986221279947,0.032090819690535934,0.06897576646342526,-0.007785493388260709,0.058387422079557064,-0.019779387902468484,1.0751965935624537e-15,-0.07490011746853768,0.025762083029398346,0.009147055525276383,0.05136951697360186,-0.00252243030046404,0.1288266648143094,0.11058771921810183,0.008597707360036922,-0.059390809687132604,-0.004249362894175774,-0.0010799969651840958,2.4587156438405825e-16,0.0775826654617055,0.0323769845272442,-0.03897199732071065,-0.010143304147809016,0.02343519121787455,-0.02164696973438061,0.03250255443733617,0.004015179891046881,0.0023818786433820746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C1-C6a-C3y,869147,-0.3349598647413879,0.182038849805846,0.06927096603537547,0.041357300839795545,0.02167483970415012,-0.04507629528277221,-0.07020124962648422,-0.06375752931540023,-0.01922682470814761,6.376332831270087e-16,-0.12167127511947116,-0.03329018057773824,0.0010319281604541676,-0.009239387172770397,0.020271002034153246,-0.04308550727948768,-0.06438238098773451,0.00941539080677581,-0.07062723159621305,0.0287477808649231,-0.04202717044683682,-1.8132109811720236e-16,-0.038981872313597045,0.03802304134897336,-0.02526198616543512,0.030287016249810148,0.04762009822088815,-0.007137375379105027,-0.021331310257221844,0.007460143357975889,0.00843906020745152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10/C42f,869148,0.21474072915504364,-0.2731790027788444,-0.2942378476080974,-0.24084411814207807,0.45527295907547227,-0.26781586905829274,-0.011634952493612337,0.0024152147556255658,-0.0005031858996150239,6.925960533349057e-17,-0.001992547201716545,-0.0020067034812318437,-0.005312107793115623,-0.008191801582296562,-0.001570004120166417,-0.010181927580554669,-0.006024150838977951,-0.0003470640070457242,-0.011644404238342275,0.004735548166567027,5.101274614137608e-05,-0.15867841321586768,0.0026374048684048674,0.0019160092060672535,0.0006787140291692743,-0.0018504103832284562,-0.001720040724902427,-2.6460155065337036e-05,-0.00010756955453238651,-0.00013589901790448186,4.05508742444625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C46/C3,871209,-0.29360622904153494,-0.01168669371302002,-0.0016386051400335137,-0.01624009639901309,-0.014558371948238457,-0.00894222593798386,0.0976623283415249,0.027287655215414715,0.020692751412330238,-6.907060808785735e-16,0.1327280559025745,0.10512186008254187,-0.019166305796391368,-0.3602996569945927,0.20051914663573478,0.04914623627911449,0.06617753912739308,0.023556396996601857,0.051160157590402204,-0.0178119776145959,-0.07477989744365476,3.621141578872372e-17,-0.0036699774957469965,0.00760075322566548,-0.014430948334562784,0.01524348989626341,0.007064624606212451,0.006156624263015778,-0.0006694406552800082,-0.0011728834229212603,-0.0025135375775361727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C44/C47/C42.2,871724,0.23496049284520257,-0.14065414101090623,-0.25515886955035066,0.26316894035558563,-0.03312615498583852,0.06404144131049425,0.11778431199994349,0.3174112661600307,-0.033369986452943826,2.9610942312916984e-15,-0.026482488497068645,-0.02166297839116542,0.4779031529023746,-0.018059110419570427,0.0029091564583280283,-0.0176062969048583,-0.032100709476879846,-0.0008607273960012986,-0.028900719830663005,0.008335884782543322,-0.003967733349786804,9.430661405897666e-17,0.0037278155484029353,0.003603505475883912,-0.0005220534948382421,0.0013845826132238281,0.001412647519286129,0.000917796270176708,-0.004475854419715614,0.0003036742414439439,0.0007240690885881519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41-C41b,871737,0.3115248270244951,-0.4271707739207872,0.4635193074320685,0.03439424592701634,0.002336676308506244,0.004041833378930968,0.0029176924756750618,0.0739524102106601,-0.0189173093283965,9.83518517760424e-16,-0.08529026749054178,0.09863377426222066,-0.028740044526829798,0.010779254019469534,0.006142353497441787,-0.005513000575434714,-0.0030341420641847557,-0.0007620798480290315,-0.00592876263095365,0.00332323918860592,0.0066203251740746365,2.795767804175267e-16,0.04142121573566653,-0.06688286479313185,0.029412240505903034,0.036956664045094324,-0.003917360236461641,-0.001243425156892862,0.010920199375657929,-0.0036605375752229584,-0.0043061554297327935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41/C1b,871740,0.35222830858001336,-0.2976105564452411,0.4532579521336526,0.020247585023477805,-0.008961796238704533,-0.04342116684548525,-0.0027783815110541724,-0.07291076922033604,0.05168499685103228,-2.0667206219141667e-15,0.15340900293853513,-0.24074281049321658,0.07401984532637525,0.0187899058454229,-0.014691940829664497,0.07383887363192451,0.04491274280675921,9.922158777107255e-05,0.061600433572337826,-0.02685420939058237,0.0027445491871107386,1.7112454824368218e-16,0.022709659378091593,0.0014851807841028243,0.004377907051313221,0.007503585579364696,0.0016660369593412617,0.002594710125946246,-0.00805057868837305,-0.0014281279472908987,-0.0005899870988836001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C7,871743,0.3594111653381328,0.38458638036445464,0.010671142817906105,-0.19445374054181022,0.03918550826818865,0.10083843466416746,-0.00023872545854752462,0.08091205465434097,-0.029448695447821176,1.3198151144038398e-15,-0.1032390845979072,0.07834231638678638,-0.016979966512498963,0.029531083368097136,0.022319542756166322,0.00792295120694387,-0.20972535288197838,-0.020929795799892015,0.2159511805496572,0.05366733350862081,-0.008181098575913714,-5.5192068289485024e-17,0.004040826716462115,0.00034231412391205176,-0.0017498500103910613,0.007418927241447626,0.0038409063365707477,-0.0016805516896682825,0.0036884964545658115,-0.00020500311099329335,-0.0005625711395188094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3xs-C1nw,871234,0.17168483632067807,-0.1959337572307697,-0.1799609437552779,-0.03607681388958658,0.017750597064791766,0.33469485829995516,-0.5459719541941941,0.1034209600892188,0.047732628395425046,-2.2091285027767288e-15,0.22854066081887972,0.06259208348579864,-0.027286722305197277,-0.03497463537593398,-0.0047089402205090156,-0.018863190919109422,-0.011564945054730944,0.0013229821708917017,-0.018663004229072556,0.007091040410001293,0.0006547131512740237,2.422862199031055e-16,-0.0010640882697878745,-0.021569959647123715,-0.017375101428360972,-0.014482689265098195,0.0048605406933381655,0.0043731266022471295,-0.000689669728277664,0.0016199999598910722,0.0004812818157225826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10-C10a,871752,0.2147407291550437,-0.27317900277884427,-0.29423784760809735,-0.24084411814207812,0.4552729590754723,-0.2678158690582928,-0.011634952493612296,0.0024152147556255566,-0.000503185899615022,1.9235638373022098e-16,-0.0019925472017164807,-0.002006703481232004,-0.005312107793115677,-0.008191801582296411,-0.0015700041201664851,-0.01018192758055444,-0.006024150838977991,-0.000347064007045721,-0.01164440423834205,0.004735548166567483,5.101274614150604e-05,0.15867841321586776,0.002637404868404052,0.001916009206067909,0.0006787140291693223,-0.0018504103832281413,-0.0017200407249025776,-2.6460155065492287e-05,-0.00010756955453230602,-0.0001358990179044989,4.055087424447528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41,871765,0.3097165424281333,-0.4280885629414869,0.4418249801755608,0.03350490806247691,0.0028476044002192728,0.013326910951697515,0.0009676002490066973,0.0720209505963436,-0.017368907769701097,8.287110296773677e-16,-0.08360044245941688,0.08094442896807041,-0.021048322901826975,0.03210893691168025,0.0005648593869247482,0.035093961110469654,0.04829260773202563,0.001717676730333534,0.07693530237130841,-0.03449978665060031,0.004949643118679912,-3.773946369799822e-16,-0.0701495019955458,0.0689696632080255,-0.014770995744483359,-0.05774708737874676,-0.01961639426931938,0.0010711104344835103,0.002298721645166995,0.0004935687346586846,0.0006667553125318998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,871766,0.3667181339076102,0.4016111520802705,0.011737782502975296,-0.20642231774467748,0.04216323585917072,0.10984919777593088,-0.0016979596874294248,0.09248973444422968,-0.0334301715609465,1.7569408800092263e-15,-0.11867353970623717,0.08448504301476231,-0.014409224486527431,0.05316668014583886,0.019794127195546487,0.17853984481147026,0.049585153260169705,0.004566255776619645,-0.1058543696141682,-0.01891782641965337,-0.0020088692598856177,-1.6242121828813132e-16,-0.07558232841651381,-0.03190230090929977,0.033720301581060146,0.016558831074558255,-0.01631038059891813,0.015380715965307521,-0.021841474575308356,-0.0032261322822832524,-0.0023390165069459845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,871767,-0.44354688762734723,0.0014229913599175532,0.016390454051338495,0.03284218939947096,0.02349427729260794,-0.0014496596963387085,-0.050632023797271566,-0.020159620360713747,-0.02110333973958965,8.783198451011868e-16,-0.1278357136422348,-0.0896639080479501,0.015986391471514965,-0.0003320564424512272,0.05811911604416727,0.0010111730505381934,0.01058170013677676,0.02835346730309536,0.014969777970932376,-0.006851061377803582,0.034036751376563236,6.380577162367251e-17,0.0032746856860662605,-0.0487985013655123,-0.035632099590624855,-0.023408461890321284,-0.04157071837885528,-0.030277352358367975,-0.014529078699470432,-0.010548085587043909,0.02404358116921683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C50a,871779,0.19000517454106358,-0.19492093899552407,-0.18051775171796705,-0.043695133852445625,0.00985696240005491,0.2975862363636683,0.16348481823945513,-0.158567101657146,0.27967051986465896,0.49999999999998795,-0.1102235429766717,-0.016964121261068933,-0.02692561729705274,-0.024943407175869303,-0.003828173572521107,-0.02397621585342546,-0.01359373414889985,-0.0007747395665756182,-0.025534463945141334,0.010239052128246768,0.0001076007653159848,6.47513969878193e-17,0.005168775862481081,0.003745814242442027,0.0013167649237527468,-0.0035867784974342744,-0.003320061486387774,-5.065565037867574e-05,-0.00020586407216402301,-0.0002589755716727045,7.720691744177073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
