"","year","era","OTU","Sample","Abundance","sample_name","collection_date","collection_site","collection_latitude","collection_longitude","species_code","associated_species","clade","its2_profile_abundance_db","its2_profile_abundance_local","its2_type_profile","majority_its2_sequence"
"540","2021","contemporary","869002","Tri-49",37,"Tri-49","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","1","1","B6e","B6e"
"541","2024","contemporary","1437661","R317",41849,"R317","20240406","Cheeca Rocks","24.90468","-80.61573","PCLI","None","A","52","7","A13","A13"
"542","2024","contemporary","1442420","R306",23131,"R306","20240406","Horseshoe","25.13929","-80.29511","MCAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"543","2024","contemporary","1442420","R366",16784,"R366","20240406","Hens and Chickens","24.93389","-80.54985","SSID","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"544","2024","contemporary","1437661","R308",16456,"R308","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","A","52","7","A13","A13"
"545","2024","contemporary","1438075","R415",16155,"R415","20240406","Hens and Chickens","24.93389","-80.54985","PCLI","None","B","140","2","B1-B1x-B1ai-B1j-B1ao-B14e-B1am-B1eh-B14c","B1"
"546","2024","contemporary","1442420","R362",16012,"R362","20240406","Hens and Chickens","24.93389","-80.54985","OFAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"547","2024","contemporary","1437661","R319",15888,"R319","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","A","52","7","A13","A13"
"548","2024","contemporary","1442420","R358",15745,"R358","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"549","2024","contemporary","1442420","R349",14942,"R349","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"550","2024","contemporary","1442420","R347",14928,"R347","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"551","2024","contemporary","1442603","R363",14642,"R363","20240406","Hens and Chickens","24.93389","-80.54985","MCAV","None","D","1482","12","D1/D4-D4c-D2-D1c-D1h","D1"
"552","2024","contemporary","1442420","R315",14145,"R315","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"553","2024","contemporary","1442420","R322",13978,"R322","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"554","2024","contemporary","1438075","R392",13880,"R392","20240406","Hens and Chickens","24.93389","-80.54985","PCLI","None","B","140","2","B1-B1x-B1ai-B1j-B1ao-B14e-B1am-B1eh-B14c","B1"
"555","2024","contemporary","1437661","R365",13843,"R365","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","A","52","7","A13","A13"
"556","2024","contemporary","1437948","R298",13250,"R298","20240406","Cheeca Rocks-Ball2","24.90468","-80.61573","SINT","None","B","68","2","B5/B5a/B5p/B5ae-B5m","B5/B5p"
"557","2024","contemporary","1442672","R314",13172,"R314","20240406","Horseshoe","25.13929","-80.29511","MCAV","None","D","212","13","D1-D4-D4c-D2-D1c-D1ip","D1"
"558","2024","contemporary","1442420","R303",13053,"R303","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"559","2024","contemporary","1437467","R414",12844,"R414","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","A","14","1","A13-A1pt","A13"
"560","2024","contemporary","1442420","R337",12685,"R337","20240406","Cheeca Rocks","24.90468","-80.61573","PCLI","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"561","2024","contemporary","1442420","R309",12432,"R309","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"562","2024","contemporary","1442420","R305",12303,"R305","20240406","Horseshoe","25.13929","-80.29511","MCAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"563","2024","contemporary","1442420","R301",11844,"R301","20240406","Horseshoe","25.13929","-80.29511","MCAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"564","2024","contemporary","1442420","R391",11757,"R391","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"565","2024","contemporary","1442420","R336",11639,"R336","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"566","2024","contemporary","1442420","R345",11473,"R345","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"567","2024","contemporary","1437661","R339",11369,"R339","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","A","52","7","A13","A13"
"568","2024","contemporary","1442420","R354",11220,"R354","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"569","2024","contemporary","1442420","R316",11178,"R316","20240406","Cheeca Rocks","24.90468","-80.61573","MCAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"570","2024","contemporary","1442420","R351",10968,"R351","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"571","2024","contemporary","1442672","R348",10620,"R348","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","212","13","D1-D4-D4c-D2-D1c-D1ip","D1"
"572","2024","contemporary","1442603","R330",10464,"R330","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","D","1482","12","D1/D4-D4c-D2-D1c-D1h","D1"
"573","2024","contemporary","1442420","R341",10421,"R341","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"574","2024","contemporary","1437474","R324",10346,"R324","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"575","2024","contemporary","1442420","R333",10192,"R333","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"576","2024","contemporary","1442420","R360",10168,"R360","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"577","2024","contemporary","1442420","R331",10129,"R331","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"578","2024","contemporary","1442420","R344",9989,"R344","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"579","2024","contemporary","1442420","R356",9975,"R356","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"580","2024","contemporary","1442420","R355",9927,"R355","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"581","2024","contemporary","1442672","R321",9858,"R321","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","D","212","13","D1-D4-D4c-D2-D1c-D1ip","D1"
"582","2024","contemporary","1442420","R325",9747,"R325","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"583","2024","contemporary","1442420","R304",9661,"R304","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"584","2024","contemporary","1442672","R323",9477,"R323","20240406","Cheeca Rocks","24.90468","-80.61573","PCLI","None","D","212","13","D1-D4-D4c-D2-D1c-D1ip","D1"
"585","2024","contemporary","1442420","R346",9440,"R346","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"586","2024","contemporary","1442672","R320",9417,"R320","20240406","Cheeca Rocks","24.90468","-80.61573","PSTR","None","D","212","13","D1-D4-D4c-D2-D1c-D1ip","D1"
"587","2024","contemporary","1442420","R340",9114,"R340","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"588","2024","contemporary","1442420","R313",8992,"R313","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"589","2024","contemporary","1442420","R329",8964,"R329","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"590","2024","contemporary","1442420","R332",8773,"R332","20240406","Cheeca Rocks","24.90468","-80.61573","PSTR","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"591","2024","contemporary","1437533","R368",8497,"R368","20240406","Hens and Chickens","24.93389","-80.54985","PSTR","None","A","18","2","A13/A4","A13"
"592","2024","contemporary","1442672","R335",8147,"R335","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","D","212","13","D1-D4-D4c-D2-D1c-D1ip","D1"
"593","2024","contemporary","1437970","R299",8030,"R299","20240406","Cheeca Rocks-Ball2","24.90468","-80.61573","SINT","None","B","106","3","B5/B5p/B5a/B5ae-B5m-B5bu","B5/B5p"
"594","2024","contemporary","1438004","R408",7769,"R408","20240406","Hens and Chickens","24.93389","-80.54985","SBOU","None","B","25","3","B2/B1","B1"
"595","2024","contemporary","1442420","R353",7738,"R353","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"596","2024","contemporary","1437474","R355",7691,"R355","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"597","2024","contemporary","1442420","R343",7681,"R343","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"598","2024","contemporary","1437970","R411",7468,"R411","20240406","Hens and Chickens","24.93389","-80.54985","SRAD","None","B","106","3","B5/B5p/B5a/B5ae-B5m-B5bu","B5/B5p"
"599","2024","contemporary","1438420","R370",6687,"R370","20240406","Hens and Chickens","24.93389","-80.54985","SBOU","None","B","151","8","B1","B1"
"600","2024","contemporary","1442672","R318",6668,"R318","20240406","Cheeca Rocks","24.90468","-80.61573","PSTR","None","D","212","13","D1-D4-D4c-D2-D1c-D1ip","D1"
"601","2024","contemporary","1442420","R338",6271,"R338","20240406","Cheeca Rocks","24.90468","-80.61573","PCLI","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"602","2024","contemporary","1442420","R369",6067,"R369","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"603","2024","contemporary","1442420","R334",6039,"R334","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"604","2024","contemporary","1442420","R357",5949,"R357","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"605","2024","contemporary","1438170","R364",5916,"R364","20240406","Hens and Chickens","24.93389","-80.54985","SINT","None","B","31","5","B5-B5dr-B1fx-B5ds-B5cp","B5"
"606","2024","contemporary","1438170","R409",5885,"R409","20240406","Hens and Chickens","24.93389","-80.54985","SINT","None","B","31","5","B5-B5dr-B1fx-B5ds-B5cp","B5"
"607","2024","contemporary","1437661","R326",5876,"R326","20240406","Horseshoe","25.13929","-80.29511","MCAV","None","A","52","7","A13","A13"
"608","2024","contemporary","1437474","R346",5831,"R346","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"609","2024","contemporary","1442672","R328",5757,"R328","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","D","212","13","D1-D4-D4c-D2-D1c-D1ip","D1"
"610","2024","contemporary","1442603","R402",5708,"R402","20240406","Hens and Chickens","24.93389","-80.54985","SSID","None","D","1482","12","D1/D4-D4c-D2-D1c-D1h","D1"
"611","2024","contemporary","1437474","R357",5524,"R357","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"612","2024","contemporary","1437474","R356",5522,"R356","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"613","2024","contemporary","1442416","R324",5003,"R324","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","D","2864","4","D1-D4-D4c-D1c-D1k-D2","D1"
"614","2024","contemporary","1438170","R406",4975,"R406","20240406","Hens and Chickens","24.93389","-80.54985","SINT","None","B","31","5","B5-B5dr-B1fx-B5ds-B5cp","B5"
"615","2024","contemporary","1437265","R297",4718,"R297","20240406","Cheeca Rocks-Ball2","24.90468","-80.61573","PAST","None","A","56","1","A4-A4ct-A4cs-A4q","A4"
"616","2024","contemporary","1442420","R311",4463,"R311","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"617","2024","contemporary","1442603","R405",4401,"R405","20240406","Hens and Chickens","24.93389","-80.54985","SSID","None","D","1482","12","D1/D4-D4c-D2-D1c-D1h","D1"
"618","2024","contemporary","1442603","R327",4283,"R327","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","D","1482","12","D1/D4-D4c-D2-D1c-D1h","D1"
"619","2024","contemporary","1437970","R300",4133,"R300","20240406","Cheeca Rocks-Ball2","24.90468","-80.61573","SINT","None","B","106","3","B5/B5p/B5a/B5ae-B5m-B5bu","B5/B5p"
"620","2024","contemporary","1442420","R350",4120,"R350","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"621","2024","contemporary","1437474","R348",4046,"R348","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"622","2024","contemporary","1437857","R402",3974,"R402","20240406","Hens and Chickens","24.93389","-80.54985","SSID","None","B","64","2","B5-B5b-B5a-B5d-B5c-B5f-B5g-B5l-B5e","B5"
"623","2024","contemporary","1438170","R404",3948,"R404","20240406","Hens and Chickens","24.93389","-80.54985","SINT","None","B","31","5","B5-B5dr-B1fx-B5ds-B5cp","B5"
"624","2024","contemporary","1437474","R323",3632,"R323","20240406","Cheeca Rocks","24.90468","-80.61573","PCLI","None","A","151","18","A13-A1pu-A1pv","A13"
"625","2024","contemporary","1442420","R342",3356,"R342","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"626","2024","contemporary","1437533","R359",3325,"R359","20240406","Hens and Chickens","24.93389","-80.54985","PSTR","None","A","18","2","A13/A4","A13"
"627","2024","contemporary","1437474","R321",3286,"R321","20240406","Cheeca Rocks","24.90468","-80.61573","DLAB","None","A","151","18","A13-A1pu-A1pv","A13"
"628","2024","contemporary","1442420","R317",3156,"R317","20240406","Cheeca Rocks","24.90468","-80.61573","PCLI","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"629","2024","contemporary","1442420","R403",3096,"R403","20240406","Hens and Chickens","24.93389","-80.54985","SSID","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"630","2024","contemporary","1437474","R303",3037,"R303","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","A","151","18","A13-A1pu-A1pv","A13"
"631","2024","contemporary","1437471","R327",2870,"R327","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","A","7","1","A13-A1pu","A13"
"632","2024","contemporary","1438022","R401",2838,"R401","20240406","Hens and Chickens","24.93389","-80.54985","SBOU","None","B","19","1","B1-B1ef","B1"
"633","2024","contemporary","1442672","R312",2813,"R312","20240406","Horseshoe","25.13929","-80.29511","MCAV","None","D","212","13","D1-D4-D4c-D2-D1c-D1ip","D1"
"634","2024","contemporary","1437474","R343",2739,"R343","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"635","2024","contemporary","1438170","R361",2580,"R361","20240406","Hens and Chickens","24.93389","-80.54985","SINT","None","B","31","5","B5-B5dr-B1fx-B5ds-B5cp","B5"
"636","2024","contemporary","1442420","R365",2459,"R365","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"637","2024","contemporary","1438246","R309",1758,"R309","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","B","111","1","B1-B1br-B5dx-B5eb-B1gs-B1dq-B1g","B1"
"638","2024","contemporary","1442603","R302",1548,"R302","20240406","Cheeca Rocks","24.90468","-80.61573","PSTR","None","D","1482","12","D1/D4-D4c-D2-D1c-D1h","D1"
"639","2024","contemporary","1437857","R405",1522,"R405","20240406","Hens and Chickens","24.93389","-80.54985","SSID","None","B","64","2","B5-B5b-B5a-B5d-B5c-B5f-B5g-B5l-B5e","B5"
"640","2024","contemporary","1442603","R414",1469,"R414","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","1482","12","D1/D4-D4c-D2-D1c-D1h","D1"
"641","2024","contemporary","1438090","R367",1227,"R367","20240406","Hens and Chickens","24.93389","-80.54985","SBOU","None","B","25","1","B1-B1dl-B1ek","B1"
"642","2024","contemporary","1437474","R351",1217,"R351","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"643","2024","contemporary","1437474","R320",1103,"R320","20240406","Cheeca Rocks","24.90468","-80.61573","PSTR","None","A","151","18","A13-A1pu-A1pv","A13"
"644","2024","contemporary","1438036","R368",1060,"R368","20240406","Hens and Chickens","24.93389","-80.54985","PSTR","None","B","1","1","B1-B14b-B1x-B1j-B1ai-B1ao","B1"
"645","2024","contemporary","1438065","R296",915,"R296","20240406","Cheeca Rocks-Ball2","24.90468","-80.61573","SINT","None","B","10","1","B5p/B5-B5a","B5p"
"646","2024","contemporary","1437474","R318",832,"R318","20240406","Cheeca Rocks","24.90468","-80.61573","PSTR","None","A","151","18","A13-A1pu-A1pv","A13"
"647","2024","contemporary","1437474","R337",751,"R337","20240406","Cheeca Rocks","24.90468","-80.61573","PCLI","None","A","151","18","A13-A1pu-A1pv","A13"
"648","2024","contemporary","1437474","R350",732,"R350","20240406","Hens and Chickens","24.93389","-80.54985","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"649","2024","contemporary","1438266","R297",693,"R297","20240406","Cheeca Rocks-Ball2","24.90468","-80.61573","PAST","None","B","8","1","B1-B1gy","B1"
"650","2024","contemporary","1437474","R362",658,"R362","20240406","Hens and Chickens","24.93389","-80.54985","OFAV","None","A","151","18","A13-A1pu-A1pv","A13"
"651","2024","contemporary","1441313","R306",639,"R306","20240406","Horseshoe","25.13929","-80.29511","MCAV","None","C","6","1","C3-C3fc-C21-C3cl-C3an-C3b","C3"
"652","2024","contemporary","1438132","R313",619,"R313","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","B","4","4","B1-B1bw-B1dm-B1au-B1by","B1"
"653","2024","contemporary","1438420","R311",578,"R311","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","B","151","8","B1","B1"
"654","2024","contemporary","1442603","R413",472,"R413","20240406","Hens and Chickens","24.93389","-80.54985","DLAB","None","D","1482","12","D1/D4-D4c-D2-D1c-D1h","D1"
"655","2024","contemporary","1442603","R308",407,"R308","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","D","1482","12","D1/D4-D4c-D2-D1c-D1h","D1"
"656","2024","contemporary","1442416","R412",377,"R412","20240406","Hens and Chickens","24.93389","-80.54985","MCAV","None","D","2864","4","D1-D4-D4c-D1c-D1k-D2","D1"
"657","2024","contemporary","1442420","R359",367,"R359","20240406","Hens and Chickens","24.93389","-80.54985","PSTR","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"658","2024","contemporary","1442420","R368",315,"R368","20240406","Hens and Chickens","24.93389","-80.54985","PSTR","None","D","989","68","D1/D4/D2-D4c-D1c","D1"
"659","2024","contemporary","1438205","R308",281,"R308","20240406","Horseshoe","25.13929","-80.29511","OFAV","None","B","10","1","B1-B1g-B1h-B1i","B1"
"660","2024","contemporary","1443023","R326",251,"R326","20240406","Horseshoe","25.13929","-80.29511","MCAV","None","D","7","1","D1-D4-D4c-D2-D1ox","D1"
"661","2024","contemporary","1437474","R334",247,"R334","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"662","2024","contemporary","1442671","R297",228,"R297","20240406","Cheeca Rocks-Ball2","24.90468","-80.61573","PAST","None","D","24","1","D1-D4-D4c-D2-D1ip","D1"
"663","2024","contemporary","1437661","R338",226,"R338","20240406","Cheeca Rocks","24.90468","-80.61573","PCLI","None","A","52","7","A13","A13"
"664","2024","contemporary","1438946","R412",220,"R412","20240406","Hens and Chickens","24.93389","-80.54985","MCAV","None","C","135","1","C1/C1c-C1al-C1b","C1"
"665","2024","contemporary","1437474","R333",213,"R333","20240406","Cheeca Rocks","24.90468","-80.61573","CNAT","None","A","151","18","A13-A1pu-A1pv","A13"
"666","2024","contemporary","1437863","R407",200,"R407","20240406","Hens and Chickens","24.93389","-80.54985","SBOU","None","B","23","2","B1/B5","B1"
"667","2024","contemporary","1438068","R359",200,"R359","20240406","Hens and Chickens","24.93389","-80.54985","PSTR","None","B","1","1","B1-B14d-B1x-B1l","B1"
"668","2024","contemporary","1438517","R306",33,"R306","20240406","Horseshoe","25.13929","-80.29511","MCAV","None","C","64","1","C1/C1b","C1"
